Zeta Zeros,#FF00FF
0.5,40026.893407749
0.5,40027.571800530
0.5,40028.482815159
0.5,40029.163751366
0.5,40030.344386422
0.5,40030.864944786
0.5,40031.451824861
0.5,40032.478718824
0.5,40032.959071431
0.5,40033.404516959
0.5,40034.189493047
0.5,40034.983939278
0.5,40035.970885989
0.5,40036.556687919
0.5,40037.073505420
0.5,40037.451855092
0.5,40038.308347056
0.5,40039.487939826
0.5,40040.353440138
0.5,40040.921420874
0.5,40041.742692721
0.5,40042.221690384
0.5,40042.998453106
0.5,40043.667208245
0.5,40044.267169187
0.5,40044.710920600
0.5,40045.668420296
0.5,40046.312397516
0.5,40047.307747418
0.5,40048.019859185
0.5,40048.817726812
0.5,40049.607302357
0.5,40050.103175183
0.5,40050.476649664
0.5,40051.842974232
0.5,40052.574305862
0.5,40053.068152097
0.5,40053.242761121
0.5,40054.397722414
0.5,40055.098592247
0.5,40055.401169363
0.5,40056.517451768
0.5,40057.062346903
0.5,40058.301089175
0.5,40059.090403072
0.5,40059.689836165
0.5,40060.226585398
0.5,40060.732150873
0.5,40061.311420642
0.5,40062.251253432
0.5,40062.968302113
0.5,40063.576375470
0.5,40064.511928662
0.5,40065.096875251
0.5,40065.655542618
0.5,40066.614479299
0.5,40067.562689411
0.5,40068.059115419
0.5,40068.788725449
0.5,40069.734566137
0.5,40070.091658062
0.5,40071.089987024
0.5,40071.617631222
0.5,40072.253539996
0.5,40072.854048803
0.5,40073.095554297
0.5,40074.411484638
0.5,40075.676458932
0.5,40076.004122441
0.5,40076.869363183
0.5,40077.213410202
0.5,40078.341757114
0.5,40078.748030960
0.5,40079.420123243
0.5,40080.018765410
0.5,40081.142026421
0.5,40081.493783880
0.5,40082.354303530
0.5,40082.907139897
0.5,40083.656421464
0.5,40084.561904766
0.5,40085.055120980
0.5,40086.377348209
0.5,40086.829941577
0.5,40087.630485508
0.5,40088.298649103
0.5,40088.752656794
0.5,40089.241521485
0.5,40090.041705765
0.5,40090.913600647
0.5,40091.662872334
0.5,40092.150206858
0.5,40093.029135625
0.5,40094.362723550
0.5,40094.949035823
0.5,40094.988907754
0.5,40095.999282170
0.5,40096.710240494
0.5,40097.301365308
0.5,40098.502635991
0.5,40099.009615516
0.5,40099.348281589
0.5,40100.094623876
0.5,40100.764825075
0.5,40101.593454836
0.5,40102.207029696
0.5,40103.635562723
0.5,40104.088504941
0.5,40104.741437544
0.5,40105.422979554
0.5,40106.038533602
0.5,40106.974180016
0.5,40107.243719386
0.5,40107.988341890
0.5,40108.516330372
0.5,40109.737859371
0.5,40110.416729472
0.5,40110.971451952
0.5,40111.890631334
0.5,40112.364814521
0.5,40113.276682016
0.5,40114.151881981
0.5,40114.821746539
0.5,40115.352283777
0.5,40116.088757654
0.5,40117.007102853
0.5,40117.186432510
0.5,40118.348019629
0.5,40118.601839506
0.5,40119.118101611
0.5,40120.554944758
0.5,40121.295055882
0.5,40122.066918330
0.5,40122.912665482
0.5,40123.409184808
0.5,40123.686329666
0.5,40124.549396631
0.5,40125.260522089
0.5,40126.366676753
0.5,40126.674994970
0.5,40127.572026081
0.5,40128.053306955
0.5,40128.677195372
0.5,40129.926632101
0.5,40130.507871180
0.5,40131.170492045
0.5,40131.745388066
0.5,40133.027065035
0.5,40133.575547499
0.5,40133.999291342
0.5,40134.493434478
0.5,40135.422954409
0.5,40135.753519754
0.5,40136.695933717
0.5,40137.366172847
0.5,40138.591419938
0.5,40139.076756475
0.5,40139.883754283
0.5,40140.711396093
0.5,40141.165007252
0.5,40141.828736795
0.5,40142.627898264
0.5,40143.407056832
0.5,40143.905891280
0.5,40144.755036513
0.5,40145.515726270
0.5,40146.213028424
0.5,40146.598440698
0.5,40147.189303192
0.5,40148.481022958
0.5,40149.545172876
0.5,40150.039555484
0.5,40150.744323892
0.5,40150.936590764
0.5,40152.073455436
0.5,40152.642989665
0.5,40153.131544861
0.5,40153.904820596
0.5,40154.627097646
0.5,40155.373465624
0.5,40156.271452698
0.5,40157.272696827
0.5,40157.610160386
0.5,40158.496665371
0.5,40159.211360579
0.5,40159.598087886
0.5,40160.804725568
0.5,40161.325843665
0.5,40162.123340333
0.5,40162.742002485
0.5,40163.108126701
0.5,40163.611849529
0.5,40164.904491133
0.5,40165.343020840
0.5,40166.358695534
0.5,40167.312940893
0.5,40167.906385867
0.5,40168.581874928
0.5,40169.367836862
0.5,40169.820216003
0.5,40170.317814012
0.5,40170.880689762
0.5,40172.360673314
0.5,40172.633059272
0.5,40173.289954723
0.5,40173.972739178
0.5,40174.903623101
0.5,40175.614786939
0.5,40176.389584858
0.5,40177.102535898
0.5,40178.032416694
0.5,40178.690562063
0.5,40178.977788095
0.5,40180.024923761
0.5,40180.625543967
0.5,40181.083441814
0.5,40181.857730855
0.5,40182.362201018
0.5,40183.270351715
0.5,40184.807901491
0.5,40185.136246056
0.5,40185.719335802
0.5,40186.297355730
0.5,40186.972054406
0.5,40187.850101981
0.5,40188.512180233
0.5,40189.313507264
0.5,40189.708930250
0.5,40190.654930034
0.5,40191.248950518
0.5,40192.057493594
0.5,40192.513211961
0.5,40193.525906283
0.5,40194.333744894
0.5,40195.203960235
0.5,40195.860196242
0.5,40196.822055790
0.5,40196.984594539
0.5,40197.720251543
0.5,40198.339118562
0.5,40199.106544932
0.5,40199.590527905
0.5,40200.777718169
0.5,40201.513393379
0.5,40201.935224600
0.5,40202.969847635
0.5,40203.903101358
0.5,40204.422876921
0.5,40204.976720075
0.5,40205.369273811
0.5,40206.649267320
0.5,40207.212300624
0.5,40208.002826434
0.5,40208.508573279
0.5,40208.957834050
0.5,40209.890094581
0.5,40210.192899619
0.5,40211.815653013
0.5,40212.318764498
0.5,40213.042095349
0.5,40213.883788628
0.5,40214.410990920
0.5,40214.998620532
0.5,40215.511802333
0.5,40216.597991402
0.5,40216.934907527
0.5,40217.631690452
0.5,40218.594380087
0.5,40219.294966662
0.5,40220.127096470
0.5,40221.027296609
0.5,40221.286105897
0.5,40222.052904438
0.5,40223.332276735
0.5,40223.669375171
0.5,40224.591227141
0.5,40225.198033487
0.5,40225.349444724
0.5,40226.445791124
0.5,40227.277058206
0.5,40227.517503073
0.5,40228.316715750
0.5,40229.436235614
0.5,40230.631710002
0.5,40230.900036134
0.5,40231.665382679
0.5,40232.337039369
0.5,40232.782364099
0.5,40233.740066198
0.5,40234.015526603
0.5,40235.190959352
0.5,40236.062775853
0.5,40236.407712483
0.5,40236.891492301
0.5,40237.789781171
0.5,40238.771316469
0.5,40239.467760764
0.5,40240.359187229
0.5,40241.046944564
0.5,40241.443756801
0.5,40242.486657235
0.5,40243.329559394
0.5,40243.579754734
0.5,40244.032072276
0.5,40244.748480181
0.5,40245.635402515
0.5,40246.709297852
0.5,40247.277830554
0.5,40248.264907231
0.5,40249.007232427
0.5,40249.265625974
0.5,40250.265614923
0.5,40250.952909525
0.5,40251.427737925
0.5,40252.456067573
0.5,40252.999345204
0.5,40253.708130059
0.5,40254.295580872
0.5,40255.024972960
0.5,40255.726094732
0.5,40256.468140691
0.5,40257.223918033
0.5,40258.644615847
0.5,40259.119538939
0.5,40259.436789223
0.5,40260.297476316
0.5,40260.656648739
0.5,40261.483322556
0.5,40262.304110396
0.5,40262.908995246
0.5,40263.763175192
0.5,40264.136428072
0.5,40265.439445934
0.5,40265.938628644
0.5,40266.955804429
0.5,40267.338889131
0.5,40267.923383418
0.5,40268.842469345
0.5,40269.771147597
0.5,40270.378397129
0.5,40270.800521595
0.5,40271.736299160
0.5,40272.183872841
0.5,40272.747477321
0.5,40273.357946206
0.5,40274.718614812
0.5,40275.635800603
0.5,40276.033512810
0.5,40276.735572069
0.5,40277.625793987
0.5,40278.217285843
0.5,40278.891896692
0.5,40279.165184641
0.5,40280.115856813
0.5,40280.911049543
0.5,40281.701979864
0.5,40282.598618449
0.5,40283.016569977
0.5,40283.404201884
0.5,40284.882615464
0.5,40285.348757090
0.5,40286.017782597
0.5,40287.013285967
0.5,40287.569587845
0.5,40288.180775442
0.5,40288.706191527
0.5,40289.622878233
0.5,40289.973028353
0.5,40290.915546986
0.5,40291.313970362
0.5,40292.436988130
0.5,40293.545362963
0.5,40294.092216456
0.5,40294.927115737
0.5,40295.240884823
0.5,40295.895243196
0.5,40296.492867844
0.5,40297.736341137
0.5,40298.279702357
0.5,40298.857515296
0.5,40299.359418221
0.5,40300.122783075
0.5,40300.970609636
0.5,40301.749024288
0.5,40302.391895381
0.5,40303.345707925
0.5,40304.171793836
0.5,40304.945099565
0.5,40305.503079056
0.5,40305.931295873
0.5,40306.917101120
0.5,40307.198502465
0.5,40307.813332517
0.5,40308.865074354
0.5,40309.606435454
0.5,40310.363259140
0.5,40311.358743676
0.5,40311.710602461
0.5,40312.717970396
0.5,40313.138170172
0.5,40314.326211534
0.5,40314.572550640
0.5,40315.145498066
0.5,40316.255044097
0.5,40316.990562129
0.5,40317.502652919
0.5,40317.858230697
0.5,40318.738038780
0.5,40319.269313350
0.5,40320.713514156
0.5,40321.585728023
0.5,40321.980170739
0.5,40322.585274497
0.5,40323.317374769
0.5,40323.936371121
0.5,40324.759363915
0.5,40325.184305688
0.5,40325.852405883
0.5,40327.123057533
0.5,40327.346582717
0.5,40327.986646662
0.5,40329.255350341
0.5,40329.979874260
0.5,40330.217793018
0.5,40331.123353419
0.5,40331.963841968
0.5,40332.894068824
0.5,40333.563781553
0.5,40333.931457382
0.5,40334.648433005
0.5,40335.043887687
0.5,40335.997504880
0.5,40336.817613094
0.5,40337.317251713
0.5,40338.627091705
0.5,40339.041997460
0.5,40340.294520961
0.5,40340.620799069
0.5,40341.017896604
0.5,40341.809747658
0.5,40342.460262133
0.5,40343.308611970
0.5,40344.109650288
0.5,40344.723005502
0.5,40345.517594623
0.5,40345.924908748
0.5,40346.768668937
0.5,40347.501405484
0.5,40348.617510313
0.5,40349.380277833
0.5,40349.824087712
0.5,40350.671992017
0.5,40351.253775774
0.5,40351.867648069
0.5,40352.639983053
0.5,40353.372435781
0.5,40353.720594609
0.5,40354.230930681
0.5,40355.807855132
0.5,40356.432589240
0.5,40357.218596381
0.5,40357.510079888
0.5,40358.576140306
0.5,40359.082273924
0.5,40359.701917928
0.5,40360.737654297
0.5,40361.254710324
0.5,40361.967105037
0.5,40362.480037433
0.5,40363.505852632
0.5,40363.753878265
0.5,40364.577163917
0.5,40365.544736899
0.5,40366.488174790
0.5,40367.158999146
0.5,40367.986614298
0.5,40368.795701675
0.5,40369.017605335
0.5,40369.915107283
0.5,40369.976305050
0.5,40371.217260451
0.5,40372.011472502
0.5,40372.732381207
0.5,40373.214969651
0.5,40374.050695425
0.5,40375.083516038
0.5,40375.822447851
0.5,40376.339948039
0.5,40376.882672160
0.5,40377.739901226
0.5,40378.749357326
0.5,40379.237648659
0.5,40379.831569789
0.5,40380.689861156
0.5,40380.873572393
0.5,40381.717173169
0.5,40382.510090470
0.5,40383.502153884
0.5,40384.647561087
0.5,40385.233361150
0.5,40385.703252602
0.5,40386.064413550
0.5,40387.351113295
0.5,40387.714824357
0.5,40388.197241802
0.5,40389.269841637
0.5,40389.601906312
0.5,40390.708335650
0.5,40391.345215611
0.5,40391.923516704
0.5,40392.895647289
0.5,40393.247853190
0.5,40394.298471275
0.5,40395.472869123
0.5,40395.839275350
0.5,40396.197200054
0.5,40397.084128597
0.5,40397.836436114
0.5,40398.431759919
0.5,40398.851415980
0.5,40399.680957762
0.5,40400.651353316
0.5,40401.244987993
0.5,40402.575228665
0.5,40402.934741859
0.5,40403.657109593
0.5,40404.337641641
0.5,40404.874370302
0.5,40405.442316547
0.5,40406.399116491
0.5,40407.380132096
0.5,40407.932021130
0.5,40408.265773583
0.5,40409.024484182
0.5,40409.586666473
0.5,40410.873280912
0.5,40411.568497379
0.5,40412.121368587
0.5,40413.143922875
0.5,40413.694665379
0.5,40414.469402458
0.5,40415.071161892
0.5,40415.560220431
0.5,40416.047321851
0.5,40417.026643491
0.5,40417.591580324
0.5,40418.708494314
0.5,40419.262100544
0.5,40420.156078709
0.5,40420.886653920
0.5,40421.375351510
0.5,40422.281426920
0.5,40422.789343978
0.5,40423.929909886
0.5,40424.232821054
0.5,40425.134770452
0.5,40425.374365130
0.5,40426.614284623
0.5,40427.038402237
0.5,40427.581077197
0.5,40428.106338313
0.5,40429.960255424
0.5,40430.141758962
0.5,40431.075927497
0.5,40431.567272864
0.5,40432.264430149
0.5,40432.542556453
0.5,40433.687385462
0.5,40434.228944424
0.5,40434.980226179
0.5,40435.610024212
0.5,40436.429566098
0.5,40437.167866829
0.5,40437.938418025
0.5,40438.667010145
0.5,40439.617425388
0.5,40439.934712229
0.5,40440.903306134
0.5,40441.617988596
0.5,40442.535700813
0.5,40443.140834482
0.5,40443.226466544
0.5,40444.112810577
0.5,40444.842078507
0.5,40445.428345011
0.5,40446.785110638
0.5,40447.484672460
0.5,40447.870534000
0.5,40448.953983635
0.5,40449.587937253
0.5,40450.157521650
0.5,40450.655316442
0.5,40451.394934808
0.5,40452.067344456
0.5,40453.209796192
0.5,40453.820071018
0.5,40454.024377799
0.5,40454.924599723
0.5,40455.780284426
0.5,40456.442163552
0.5,40457.427672021
0.5,40458.325178848
0.5,40458.925357343
0.5,40459.536094744
0.5,40460.020492669
0.5,40460.819297738
0.5,40461.447844282
0.5,40462.198912691
0.5,40462.650253298
0.5,40463.589732617
0.5,40464.222281642
0.5,40465.568657441
0.5,40466.157593756
0.5,40466.747649396
0.5,40467.045532864
0.5,40467.827899803
0.5,40469.080056297
0.5,40469.442505296
0.5,40470.115700887
0.5,40470.993487590
0.5,40471.401053322
0.5,40472.062261080
0.5,40472.831481025
0.5,40473.632521828
0.5,40474.372375118
0.5,40475.492147114
0.5,40476.178076600
0.5,40476.776491425
0.5,40477.459750694
0.5,40477.980027981
0.5,40478.858597965
0.5,40479.260364183
0.5,40479.646586289
0.5,40481.128929739
0.5,40481.532841105
0.5,40482.448314696
0.5,40482.776523552
0.5,40483.862830409
0.5,40484.646583193
0.5,40485.468507682
0.5,40485.774632733
0.5,40486.761603906
0.5,40487.362115704
0.5,40488.196817455
0.5,40488.852358919
0.5,40489.454082301
0.5,40489.911373608
0.5,40490.452634786
0.5,40491.484998470
0.5,40492.595115685
0.5,40493.506263544
0.5,40493.960662635
0.5,40494.545268174
0.5,40495.422705325
0.5,40495.832856732
0.5,40496.398953531
0.5,40497.497889564
0.5,40498.136213854
0.5,40498.641484384
0.5,40499.298802793
0.5,40500.255452073
0.5,40501.056335975
0.5,40501.505244810
0.5,40502.623416205
0.5,40502.900454093
0.5,40504.149247563
0.5,40505.019458707
0.5,40505.307389564
0.5,40505.865486028
0.5,40506.398650073
0.5,40507.328939702
0.5,40507.918286204
0.5,40508.757098810
0.5,40509.208518932
0.5,40510.568336732
0.5,40511.218686461
0.5,40511.801824631
0.5,40512.577200829
0.5,40513.293537124
0.5,40513.721328233
0.5,40514.331891210
0.5,40515.449453956
0.5,40516.226816595
0.5,40516.423956879
0.5,40517.687357276
0.5,40517.916698771
0.5,40518.261045396
0.5,40519.593271594
0.5,40520.649578489
0.5,40521.375012757
0.5,40521.775098967
0.5,40522.417829651
0.5,40523.457000327
0.5,40523.823945706
0.5,40524.617820027
0.5,40525.031957094
0.5,40525.614842285
0.5,40526.723055184
0.5,40527.502606454
0.5,40528.263973979
0.5,40528.988957788
0.5,40529.847678892
0.5,40530.156907681
0.5,40531.183377902
0.5,40531.730995094
0.5,40532.735576457
0.5,40533.226366413
0.5,40533.895022598
0.5,40534.615963347
0.5,40534.988739407
0.5,40535.954935919
0.5,40536.545089196
0.5,40537.415286918
0.5,40538.244321110
0.5,40539.455698545
0.5,40539.999169521
0.5,40540.400713124
0.5,40540.989982671
0.5,40541.589799738
0.5,40542.376714118
0.5,40543.123656643
0.5,40544.034906896
0.5,40544.637775334
0.5,40545.215378835
0.5,40545.765788135
0.5,40547.208012369
0.5,40547.625979907
0.5,40547.959752604
0.5,40549.211367047
0.5,40549.867447115
0.5,40550.392191985
0.5,40551.271551698
0.5,40551.828859631
0.5,40552.410665318
0.5,40553.225110299
0.5,40553.368261582
0.5,40554.379411785
0.5,40555.744540226
0.5,40556.339128004
0.5,40556.962079448
0.5,40557.819156038
0.5,40558.041395729
0.5,40559.152798004
0.5,40559.750559921
0.5,40560.301179583
0.5,40560.909048519
0.5,40561.880568427
0.5,40562.695930234
0.5,40563.140556970
0.5,40563.777507351
0.5,40564.517881238
0.5,40565.378879084
0.5,40566.476952538
0.5,40567.148644359
0.5,40567.637078366
0.5,40568.566645075
0.5,40569.006425989
0.5,40569.496408368
0.5,40570.261496610
0.5,40571.044349466
0.5,40571.692424705
0.5,40572.399975489
0.5,40573.346010423
0.5,40574.105927047
0.5,40575.035100287
0.5,40575.755726794
0.5,40576.107147350
0.5,40576.665866818
0.5,40577.483608875
0.5,40578.662553096
0.5,40579.363050556
0.5,40579.523739270
0.5,40580.184388332
0.5,40580.895424360
0.5,40581.956730284
0.5,40582.191029217
0.5,40583.660907839
0.5,40584.171018558
0.5,40585.000365007
0.5,40585.640000801
0.5,40586.426090169
0.5,40586.887565562
0.5,40587.431198524
0.5,40588.094882174
0.5,40589.033071396
0.5,40589.559198469
0.5,40590.478737127
0.5,40591.342391314
0.5,40591.944954448
0.5,40592.558459471
0.5,40593.324368287
0.5,40594.403981950
0.5,40594.775522444
0.5,40595.771387383
0.5,40596.235257807
0.5,40596.735916987
0.5,40597.910051043
0.5,40598.156412654
0.5,40598.923433304
0.5,40599.409030164
0.5,40600.162383395
0.5,40601.727162153
0.5,40602.212917969
0.5,40602.976085762
0.5,40603.290491728
0.5,40604.176922048
0.5,40604.699354801
0.5,40605.524364504
0.5,40606.046792762
0.5,40607.100242691
0.5,40607.730501989
0.5,40608.121395305
0.5,40608.980513006
0.5,40609.673861768
0.5,40610.824555447
0.5,40611.349279457
0.5,40611.772318483
0.5,40613.061449590
0.5,40613.702691313
0.5,40614.118562329
0.5,40614.967829333
0.5,40615.432762078
0.5,40615.922449388
0.5,40616.526442817
0.5,40617.982698274
0.5,40618.217194001
0.5,40619.110501203
0.5,40620.166815604
0.5,40620.758816384
0.5,40621.407302421
0.5,40622.007405703
0.5,40622.579902792
0.5,40623.425888048
0.5,40624.304386149
0.5,40624.688329928
0.5,40625.929313382
0.5,40625.998567551
0.5,40626.715051406
0.5,40627.511353995
0.5,40628.311421372
0.5,40629.441445619
0.5,40630.221955094
0.5,40631.081134835
0.5,40631.261693545
0.5,40631.714109731
0.5,40632.901126938
0.5,40633.424358967
0.5,40634.012133198
0.5,40634.575399762
0.5,40635.451471448
0.5,40636.270418289
0.5,40637.317936930
0.5,40637.940814181
0.5,40638.371937751
0.5,40639.267508745
0.5,40639.816747365
0.5,40640.789470967
0.5,40641.570783685
0.5,40642.054261899
0.5,40642.774972651
0.5,40643.342046256
0.5,40643.972826282
0.5,40644.765181199
0.5,40645.253286885
0.5,40646.470906607
0.5,40647.398470347
0.5,40647.873584315
0.5,40648.660115437
0.5,40649.686705369
0.5,40649.847154644
0.5,40650.450344205
0.5,40650.969903674
0.5,40652.043971872
0.5,40652.939681777
0.5,40653.605765564
0.5,40653.922019117
0.5,40654.801183413
0.5,40655.616145248
0.5,40656.604365400
0.5,40657.163261741
0.5,40658.080206823
0.5,40658.328646116
0.5,40659.561020925
0.5,40660.177193560
0.5,40660.493482138
0.5,40661.132372438
0.5,40662.015056131
0.5,40662.569181467
0.5,40663.083886069
0.5,40664.494989324
0.5,40665.423700260
0.5,40665.791275720
0.5,40666.450871673
0.5,40667.168966294
0.5,40667.660832589
0.5,40668.605275074
0.5,40669.330203976
0.5,40670.011361818
0.5,40670.507450981
0.5,40671.312021573
0.5,40672.003432917
0.5,40672.932402726
0.5,40673.340958506
0.5,40674.066452398
0.5,40675.368621355
0.5,40676.003010307
0.5,40676.705181822
0.5,40677.094210829
0.5,40677.977556957
0.5,40678.289776291
0.5,40679.112670942
0.5,40680.009878407
0.5,40680.261672104
0.5,40681.663430986
0.5,40681.984816160
0.5,40682.923618236
0.5,40683.917838877
0.5,40684.448852392
0.5,40684.896427800
0.5,40685.828512871
0.5,40686.341664929
0.5,40687.139683953
0.5,40688.195364128
0.5,40688.583400891
0.5,40689.254762976
0.5,40689.706900647
0.5,40690.153256133
0.5,40691.608340036
0.5,40692.339058155
0.5,40693.179732574
0.5,40693.748958206
0.5,40694.444618495
0.5,40695.197104381
0.5,40695.679111916
0.5,40696.461391239
0.5,40696.952701891
0.5,40697.596261147
0.5,40698.658590820
0.5,40699.505161163
0.5,40699.736300550
0.5,40700.911178764
0.5,40701.577596344
0.5,40702.297285407
0.5,40702.651163449
0.5,40704.055296570
0.5,40704.647872831
0.5,40704.941418660
0.5,40705.793484602
0.5,40706.234537910
0.5,40707.200539887
0.5,40707.766461951
0.5,40708.308598200
0.5,40709.149423676
0.5,40710.208291881
0.5,40711.455515011
0.5,40711.588396523
0.5,40712.390598142
0.5,40712.689232510
0.5,40713.689607468
0.5,40714.091641544
0.5,40715.255126150
0.5,40715.858891411
0.5,40716.309960413
0.5,40717.141520427
0.5,40717.923482336
0.5,40718.344633634
0.5,40719.594875936
0.5,40720.095877423
0.5,40721.260779567
0.5,40721.353925946
0.5,40722.557621789
0.5,40722.943335540
0.5,40723.891890271
0.5,40724.241023476
0.5,40724.747748643
0.5,40725.423707426
0.5,40726.414035803
0.5,40727.337910316
0.5,40728.397880282
0.5,40728.675700837
0.5,40729.256306771
0.5,40730.487556749
0.5,40730.875474142
0.5,40731.507988382
0.5,40732.013431176
0.5,40733.365315822
0.5,40733.512921965
0.5,40734.374592303
0.5,40734.964916688
0.5,40735.928231234
0.5,40735.996679387
0.5,40737.244871347
0.5,40738.308744310
0.5,40738.983527973
0.5,40739.736424823
0.5,40740.227436722
0.5,40740.784579687
0.5,40741.569162779
0.5,40741.926000702
0.5,40742.953502905
0.5,40743.824149163
0.5,40744.185796102
0.5,40744.843886988
0.5,40746.167967263
0.5,40746.787469111
0.5,40747.328324378
0.5,40748.165335985
0.5,40748.396757414
0.5,40749.679202536
0.5,40750.441525469
0.5,40750.932015472
0.5,40751.571927169
0.5,40752.050675838
0.5,40752.876940530
0.5,40753.430764043
0.5,40754.241609564
0.5,40755.241208738
0.5,40756.366154425
0.5,40756.632458923
0.5,40757.570955065
0.5,40758.124237857
0.5,40758.641822393
0.5,40759.711341430
0.5,40759.837346906
0.5,40760.592529166
0.5,40761.642088063
0.5,40762.620453967
0.5,40762.875214842
0.5,40763.488062518
0.5,40764.430714831
0.5,40765.265914154
0.5,40766.087942937
0.5,40766.913536032
0.5,40767.404485640
0.5,40768.217749433
0.5,40768.560798027
0.5,40769.727883458
0.5,40770.200357086
0.5,40770.452653609
0.5,40771.278815479
0.5,40772.154683791
0.5,40773.452960690
0.5,40773.785542800
0.5,40774.874049922
0.5,40775.462394828
0.5,40775.823655981
0.5,40776.359513360
0.5,40777.469436733
0.5,40778.143998152
0.5,40778.770052474
0.5,40779.675450597
0.5,40779.972243969
0.5,40780.592671820
0.5,40781.595851037
0.5,40782.518321990
0.5,40782.956352530
0.5,40783.911797069
0.5,40784.817386727
0.5,40785.562916904
0.5,40786.167838470
0.5,40786.637158924
0.5,40786.982834646
0.5,40787.977398082
0.5,40788.630211641
0.5,40789.371565122
0.5,40790.323194489
0.5,40790.841802813
0.5,40791.884714849
0.5,40792.535936121
0.5,40793.179797979
0.5,40793.886062553
0.5,40794.523133459
0.5,40795.313987264
0.5,40796.010025543
0.5,40796.688858693
0.5,40797.618041856
0.5,40797.833615339
0.5,40798.691417264
0.5,40799.271420188
0.5,40799.800422143
0.5,40801.741511927
0.5,40801.969577413
0.5,40802.338006274
0.5,40803.216877532
0.5,40803.855378923
0.5,40804.673642309
0.5,40805.175553109
0.5,40805.738407259
0.5,40806.671778987
0.5,40807.225051823
0.5,40808.120960223
0.5,40808.920092451
0.5,40809.576103549
0.5,40810.383191170
0.5,40810.874050437
0.5,40811.993512867
0.5,40812.409702110
0.5,40813.347318434
0.5,40814.155490031
0.5,40814.575083486
0.5,40815.039941799
0.5,40815.701884476
0.5,40816.568182204
0.5,40817.281448407
0.5,40818.067632458
0.5,40818.988224720
0.5,40819.939272903
0.5,40820.519663980
0.5,40821.171359187
0.5,40821.945052624
0.5,40822.177010208
0.5,40822.788052571
0.5,40824.119465219
0.5,40824.678477697
0.5,40825.289674721
0.5,40825.827699053
0.5,40826.498017529
0.5,40827.352887064
0.5,40828.344189504
0.5,40828.932854493
0.5,40829.780393917
0.5,40830.725365101
0.5,40831.033098125
0.5,40831.759631192
0.5,40832.459298211
0.5,40833.255206072
0.5,40833.659610239
0.5,40834.197633981
0.5,40835.089815366
0.5,40836.201170834
0.5,40836.984967776
0.5,40837.857759600
0.5,40838.140232343
0.5,40838.755499883
0.5,40839.754750422
0.5,40840.372875892
0.5,40841.260960114
0.5,40841.769796873
0.5,40842.193825909
0.5,40843.348315431
0.5,40843.901770331
0.5,40844.390257157
0.5,40844.903134791
0.5,40846.335372334
0.5,40846.733433287
0.5,40848.144356519
0.5,40848.315511418
0.5,40849.005636569
0.5,40849.576329080
0.5,40850.328320650
0.5,40850.893884012
0.5,40851.515411238
0.5,40852.517695749
0.5,40853.257054621
0.5,40853.890026590
0.5,40854.418413481
0.5,40855.641542441
0.5,40856.365685631
0.5,40856.853506663
0.5,40857.336138822
0.5,40858.229362018
0.5,40859.293247661
0.5,40859.788689162
0.5,40860.376999184
0.5,40860.914918627
0.5,40861.611445123
0.5,40862.034846255
0.5,40863.157294671
0.5,40864.169552231
0.5,40864.902402477
0.5,40865.623982079
0.5,40866.282107380
0.5,40866.837320574
0.5,40867.677624268
0.5,40868.018919547
0.5,40868.891326705
0.5,40869.569618586
0.5,40870.496834718
0.5,40870.855589714
0.5,40871.896932317
0.5,40872.551614755
0.5,40873.193412480
0.5,40873.796809891
0.5,40874.904686320
0.5,40875.799070239
0.5,40876.387202617
0.5,40876.710239817
0.5,40877.627030360
0.5,40878.169216296
0.5,40878.734682379
0.5,40879.874356623
0.5,40880.028104829
0.5,40880.685938926
0.5,40882.123047021
0.5,40882.932871675
0.5,40883.533636610
0.5,40883.929848057
0.5,40884.780543808
0.5,40885.416248772
0.5,40885.963839456
0.5,40886.907491655
0.5,40887.721159426
0.5,40888.437171988
0.5,40888.772267220
0.5,40889.330401931
0.5,40890.381882804
0.5,40891.010730634
0.5,40892.075426563
0.5,40892.953779154
0.5,40893.262953128
0.5,40894.102248245
0.5,40895.286502961
0.5,40895.382537119
0.5,40895.835732503
0.5,40896.743955639
0.5,40897.088309719
0.5,40898.528563459
0.5,40898.858918559
0.5,40899.909080353
0.5,40900.342011446
0.5,40901.369903788
0.5,40902.192835694
0.5,40902.366645974
0.5,40903.412026487
0.5,40904.192553226
0.5,40904.682062434
0.5,40905.560814621
0.5,40906.215343417
0.5,40906.629473260
0.5,40907.514002950
0.5,40908.046823690
0.5,40908.714766655
0.5,40910.077191098
0.5,40910.850440312
0.5,40911.495551847
0.5,40912.128580853
0.5,40912.438054444
0.5,40913.053505579
0.5,40914.128174854
0.5,40914.887858860
0.5,40915.157858255
0.5,40916.086823807
0.5,40916.905045087
0.5,40917.463168230
0.5,40918.581407231
0.5,40919.072361139
0.5,40919.842587506
0.5,40920.315340088
0.5,40921.559214353
0.5,40922.223962627
0.5,40922.608888996
0.5,40923.252718873
0.5,40924.109548485
0.5,40924.583089426
0.5,40925.076952405
0.5,40925.921232058
0.5,40927.131329944
0.5,40927.861770516
0.5,40928.444152041
0.5,40929.220866872
0.5,40930.088748822
0.5,40930.558066520
0.5,40931.025619803
0.5,40931.892109249
0.5,40932.404092407
0.5,40933.579725360
0.5,40934.104638704
0.5,40934.861358683
0.5,40935.127007587
0.5,40935.915454838
0.5,40937.104405844
