1.043867389,0.397879137,1.128842905,0.380680788
1.049786266,0.3980621,1.134865014,0.379390499
1.055743678,0.398169137,1.140901895,0.378012015
1.061739004,0.398198817,1.146952483,0.376544208
1.067771592,0.398149696,1.153015675,0.374985958
1.073840757,0.398020322,1.159090337,0.373336149
1.079945783,0.397809231,1.165175299,0.371593667
1.086085917,0.397514949,1.171269355,0.369757403
1.092260375,0.397135992,1.177371273,0.367826254
1.098468334,0.396670868,1.183479774,0.365799126
1.104708937,0.396118078,1.189593551,0.363674927
1.110981287,0.395476112,1.195711254,0.361452582
1.117284453,0.394743456,1.201831503,0.359131014
1.12361746,0.393918586,1.207952879,0.356709163
1.129979297,0.392999976,1.21407392,0.354185976
1.136368912,0.391986091,1.220193136,0.351560413
1.142785209,0.390875394,1.226308992,0.348831447
1.149227053,0.389666342,1.232419921,0.345998061
1.155693262,0.388357392,1.238524306,0.343059254
1.162182613,0.386946996,1.244620502,0.340014042
1.168693836,0.385433605,1.25070682,0.336861453
1.175225617,0.383815669,1.256781536,0.333600536
1.181776594,0.382091641,1.262842876,0.330230354
1.188345358,0.380259972,1.268889036,0.326749991
1.194930452,0.378319117,1.274918168,0.323158549
1.201530368,0.376267533,1.280928383,0.319455158
1.20814355,0.374103683,1.286917753,0.315638961
1.21476839,0.371826034,1.29288431,0.311709128
1.22140323,0.369433059,1.298826036,0.30766486
1.228046358,0.36692324,1.304740886,0.303505372
1.234696008,0.364295068,1.310626764,0.299229913
1.241350362,0.361547042,1.316481538,0.29483776
1.248007546,0.358677674,1.322303032,0.290328214
1.254665631,0.355685488,1.328089026,0.285700616
1.261322631,0.352569022,1.333837265,0.28095433
1.267976504,0.349326831,1.339545447,0.27608876
1.274625149,0.345957484,1.345211234,0.271103338
1.281266408,0.342459571,1.350832242,0.265997534
1.287898063,0.3388317,1.356406046,0.26077086
1.294517836,0.335072502,1.361930188,0.255422854
1.301123391,0.33118063,1.367402157,0.249953112
1.307712328,0.327154763,1.372819412,0.244361256
1.314282188,0.322993604,1.378179366,0.23864696
1.320830449,0.318695887,1.383479392,0.232809937
1.327354526,0.314260375,1.388716826,0.226849946
1.333851772,0.309685862,1.393888967,0.220766796
1.340319476,0.304971178,1.398993063,0.214560343
1.346754864,0.300115187,1.404026341,0.208230493
1.353155098,0.295116792,1.408985976,0.201777206
1.359517275,0.289974934,1.413869116,0.19520049
1.365838427,0.284688598,1.41867286,0.188500416
1.372115522,0.279256812,1.423394283,0.181677103
1.378345461,0.27367865,1.428030417,0.174730734
1.384525084,0.267953235,1.432578256,0.167661547
1.390651161,0.26207974,1.437034771,0.160469846
1.3967204,0.256057393,1.441396892,0.153155994
1.402729441,0.249885475,1.445661513,0.145720417
1.408674861,0.243563326,1.449825507,0.138163621
1.414553171,0.237090347,1.453885706,0.130486159
1.420360818,0.230466001,1.457838917,0.122688665
1.426094184,0.223689816,1.461681916,0.114771844
1.431749585,0.216761388,1.465411456,0.106736471
1.437323277,0.209680385,1.46902426,0.098583397
1.44281145,0.202446547,1.472517022,0.090313547
