Sigma, Rak1 Index Zero
-1.49799999994179,1.05019999999999
-1.49799999994179,1.05019489444444
-1.49799999994179,1.05029999999999
-1.49799999994179,1.05029489444444
-1.49799999994179,1.05039999999999
-1.49799999994179,1.05039489444444
-1.49799999994179,1.05049999999999
-1.49799999994179,1.05049489444444
-1.49799999994179,1.05059999999999
-1.49799999994179,1.05059489444444
-1.49799999994179,1.05069999999999
-1.49799999994179,1.05069489444444
-1.49799999994179,1.05079999999999
-1.49799999994179,1.05079489444444
-1.49799999994179,1.05089999999999
-1.49799999994179,1.05089489444444
-1.49799999994179,1.05099999999999
-1.49799999994179,1.05099489444444
-1.49799999994179,1.05109999999999
-1.49799999994179,1.05109489444444
-1.49799999994179,1.05119999999999
-1.49799999994179,1.05119489444444
-1.49799999994179,1.05129999999999
-1.49799999994179,1.05129489444444
-1.49799999994179,1.05139999999999
-1.49799999994179,1.05139489444444
-1.49799999994179,1.05149999999999
-1.49799999994179,1.05149489444444
-1.49799999994179,1.05159999999999
-1.49799999994179,1.05159489444444
-1.49799999994179,1.05169999999999
-1.49799999994179,1.05169489444444
-1.49799999994179,1.05179999999999
-1.49799999994179,1.05179489444444
-1.49799999994179,1.05189999999999
-1.49799999994179,1.05189489444444
-1.49799999994179,1.05199999999999
-1.49799999994179,1.05199489444444
-1.49799999994179,1.05209999999999
-1.49799999994179,1.05209489444444
-1.49799999994179,1.05219999999999
-1.49799999994179,1.05219489444444
-1.49799999994179,1.05229999999999
-1.49799999994179,1.05229489444444
-1.49799999994179,1.05239999999999
-1.49799999994179,1.05239489444444
-1.49799999994179,1.05249999999999
-1.49799999994179,1.05249489444444
-0.28950000008248,1.05259999999999
-0.28950000008248,1.05259489444444
-0.28950000008248,1.05269999999999
-0.28950000008248,1.05269489444444
-0.28950000008248,1.05279999999999
-0.28950000008248,1.05279489444444
-0.28950000008248,1.05289999999999
-0.28950000008248,1.05289489444444
-0.28950000008248,1.05299999999999
-0.28950000008248,1.05299489444444
-0.28950000008248,1.05309999999999
-0.28950000008248,1.05309489444444
-0.28950000008248,1.05319999999999
-0.28950000008248,1.05319489444444
-0.28950000008248,1.05329999999999
-0.28950000008248,1.05329489444444
-0.28950000008248,1.05339999999999
-0.28950000008248,1.05339489444444
-0.28950000008248,1.05349999999999
